date,id,bear,bishop,martin,otter,pocosin,possum,raccoon,rattlesnake,walker,wildcat,ref_drained,ref_nat,ref2_wht,ref2,ref3,ref4
6/23/2023 3:30,20231019,-0.32,-1.927,-1.773,-2.856,,-3.736,-2.209,-2.223,-4.312,-1.906,,-1.632,-1.917,,-2.683,-5.15
6/23/2023 4:00,20231019,-0.334,-1.911,-1.753,-2.853,,-3.714,-2.185,-2.206,-4.29,-1.889,,-1.633,-1.908,,-2.686,-5.152
6/23/2023 4:30,20231019,-0.328,-1.928,-1.744,-2.852,,-3.714,-2.184,-2.205,-4.297,-1.887,,-1.644,-1.905,,-2.697,-5.163
6/23/2023 5:00,20231019,-0.326,-1.924,-1.755,-2.859,,-3.717,-2.187,-2.212,-4.299,-1.894,,-1.642,-1.89,,-2.692,-5.155
6/23/2023 5:30,20231019,-0.332,-1.935,-1.754,-2.859,,-3.72,-2.182,-2.219,-4.298,-1.888,,-1.645,-1.892,,-2.695,-5.145
6/23/2023 6:00,20231019,-0.313,-1.934,-1.748,-2.848,,-3.724,-2.181,-2.218,-4.297,-1.896,,-1.644,-1.887,,-2.699,-5.152
6/23/2023 6:30,20231019,-0.316,-1.938,-1.734,-2.848,,-3.714,-2.165,-2.21,-4.287,-1.882,,-1.639,-1.89,,-2.702,-5.158
6/23/2023 7:00,20231019,-0.326,-1.955,-1.733,-2.852,,-3.71,-2.168,-2.213,-4.291,-1.885,,-1.646,-1.883,,-2.709,-5.155
6/23/2023 7:30,20231019,-0.326,-1.954,-1.744,-2.865,,-3.72,-2.169,-2.222,-4.294,-1.898,,-1.646,-1.873,,-2.706,-5.151
6/23/2023 8:00,20231019,-0.332,-1.956,-1.747,-2.866,,-3.734,-2.178,-2.231,-4.311,-1.91,,-1.667,-1.87,,-2.727,-5.168
6/23/2023 8:30,20231019,-0.325,-1.952,-1.759,-2.865,,-3.736,-2.175,-2.236,-4.313,-1.912,,-1.651,-1.866,,-2.72,-5.162
6/23/2023 9:00,20231019,-0.335,-1.931,-1.75,-2.87,,-3.731,-2.169,-2.238,-4.31,-1.909,,-1.653,-1.872,,-2.722,-5.16
6/23/2023 9:30,20231019,-0.34,-1.938,-1.748,-2.872,,-3.739,-2.179,-2.24,-4.317,-1.912,,-1.651,-1.878,,-2.72,-5.155
6/23/2023 10:00,20231019,-0.357,-1.94,-1.753,-2.884,,-3.741,-2.174,-2.247,-4.311,-1.918,,-1.632,-1.871,,-2.715,-5.15
6/23/2023 10:30,20231019,-0.363,-1.948,-1.766,-2.875,,-3.749,-2.181,-2.262,-4.319,-1.921,,-1.636,-1.856,,-2.718,-5.148
6/23/2023 11:00,20231019,-0.357,-1.955,-1.754,-2.86,,-3.741,-2.18,-2.257,-4.319,-1.929,,-1.639,-1.856,,-2.721,-5.15
6/23/2023 11:30,20231019,-0.374,-1.942,-1.742,-2.872,,-3.742,-2.175,-2.248,-4.314,-1.92,,-1.643,-1.859,,-2.732,-5.167
6/23/2023 12:00,20231019,-0.379,-1.945,-1.754,-2.838,,-3.751,-2.178,-2.259,-4.322,-1.928,,-1.647,-1.859,,-2.719,-5.151
6/23/2023 12:30,20231019,-0.386,-1.949,-1.73,-2.783,,-3.744,-2.162,-2.235,-4.318,-1.929,,-1.648,-1.85,,-2.715,-5.144
6/23/2023 13:00,20231019,-0.384,-1.966,-1.672,-2.74,,-3.663,-2.131,-2.136,-4.324,-1.835,,-1.649,-1.874,,-2.732,-5.158
6/23/2023 13:30,20231019,-0.383,-1.967,-1.632,-2.717,,-3.548,-2.098,-2.066,-4.322,-1.807,,-1.643,-1.869,,-2.702,-5.142
6/23/2023 14:00,20231019,-0.393,-1.969,-1.624,-2.7,,-3.505,-2.064,-2.02,-4.316,-1.784,,-1.584,-1.856,,-2.614,-4.163
6/23/2023 14:30,20231019,-0.382,-1.971,-1.614,-2.686,,-3.499,-2.045,-2.001,-4.317,-1.78,,-1.555,-1.854,,-2.543,-4.306
6/23/2023 15:00,20231019,-0.352,-1.978,-1.607,-2.688,,-3.492,-2.034,-1.986,-4.322,-1.777,,-1.525,-1.856,,-2.5,-4.436
6/23/2023 15:30,20231019,-0.351,-1.986,-1.602,-2.69,,-3.5,-2.025,-1.977,-4.326,-1.776,,-1.516,-1.848,,-2.471,-4.536
6/23/2023 16:00,20231019,-0.338,-1.99,-1.607,-2.678,,-3.509,-2.015,-1.98,-4.338,-1.78,,-1.502,-1.846,,-2.458,-4.635
6/23/2023 16:30,20231019,-0.342,-1.976,-1.602,-2.674,,-3.51,-1.996,-1.968,-4.339,-1.781,,-1.495,-1.867,,-2.446,-4.723
6/23/2023 17:00,20231019,-0.339,-1.984,-1.597,-2.655,,-3.518,-1.984,-1.964,-4.332,-1.782,,-1.492,-1.847,,-2.442,-4.813
6/23/2023 17:30,20231019,-0.341,-1.951,-1.582,-2.63,,-3.5,-1.949,-1.945,-4.308,-1.769,,-1.49,-1.844,,-2.431,-4.874
6/23/2023 18:00,20231019,-0.344,-1.862,-1.554,-2.636,,-3.478,-1.91,-1.918,-4.28,-1.748,,-1.483,-1.837,,-2.424,-4.936
6/23/2023 18:30,20231019,-0.339,-1.834,-1.56,-2.626,,-3.488,-1.902,-1.929,-4.279,-1.755,,-1.482,-1.767,,-2.424,-4.995
6/23/2023 19:00,20231019,-0.339,-1.807,-1.557,-2.615,,-3.498,-1.885,-1.929,-4.265,-1.759,,-1.481,-1.725,,-2.419,-5.02
6/23/2023 19:30,20231019,-0.316,-1.795,-1.546,-2.622,,-3.498,-1.874,-1.927,-4.255,-1.757,,-1.492,-1.711,,-2.43,-5.033
6/23/2023 20:00,20231019,-0.294,-1.787,-1.553,-2.608,,-3.508,-1.866,-1.929,-4.248,-1.759,,-1.486,-1.708,,-2.428,-5.044
6/23/2023 20:30,20231019,-0.297,-1.791,-1.539,-2.594,,-3.501,-1.837,-1.929,-4.225,-1.754,,-1.48,-1.692,,-2.424,-5.04
6/23/2023 21:00,20231019,-0.297,-1.798,-1.529,-2.603,,-3.498,-1.824,-1.92,-4.212,-1.753,,-1.479,-1.687,,-2.423,-5.05
6/23/2023 21:30,20231019,-0.292,-1.795,-1.544,-2.621,,-3.516,-1.828,-1.932,-4.211,-1.766,,-1.479,-1.675,,-2.424,-5.048
6/23/2023 22:00,20231019,-0.295,-1.797,-1.559,-2.596,,-3.532,-1.837,-1.957,-4.22,-1.787,,-1.479,-1.675,,-2.428,-5.057
6/23/2023 22:30,20231019,-0.287,-1.781,-1.541,-2.58,,-3.523,-1.812,-1.94,-4.193,-1.769,,-1.469,-1.663,,-2.427,-5.069
6/23/2023 23:00,20231019,-0.279,-1.758,-1.529,-2.589,,-3.508,-1.791,-1.935,-4.175,-1.76,,-1.469,-1.648,,-2.434,-5.071
6/23/2023 23:30,20231019,-0.296,-1.77,-1.541,-2.614,,-3.526,-1.803,-1.946,-4.178,-1.772,,-1.476,-1.644,,-2.434,-5.076
6/24/2023 0:00,20231019,-0.311,-1.773,-1.556,-2.602,,-3.555,-1.818,-1.974,-4.194,-1.8,,-1.475,-1.64,,-2.441,-5.094
6/24/2023 0:30,20231019,-0.299,-1.767,-1.551,-2.591,,-3.547,-1.802,-1.97,-4.181,-1.792,,-1.462,-1.64,,-2.437,-5.089
6/24/2023 1:00,20231019,-0.29,-1.782,-1.539,-2.598,,-3.542,-1.786,-1.961,-4.156,-1.788,,-1.462,-1.636,,-2.444,-5.106
6/24/2023 1:30,20231019,-0.302,-1.772,-1.542,-2.591,,-3.549,-1.787,-1.974,-4.157,-1.793,,-1.463,-1.628,,-2.441,-5.113
6/24/2023 2:00,20231019,-0.332,-1.767,-1.553,-2.588,,-3.559,-1.787,-1.979,-4.162,-1.799,,-1.456,-1.624,,-2.442,-5.12
6/24/2023 2:30,20231019,-0.324,-1.78,-1.549,-2.594,,-3.559,-1.784,-1.983,-4.15,-1.804,,-1.461,-1.622,,-2.45,-5.144
6/24/2023 3:00,20231019,-0.319,-1.797,-1.553,-2.59,,-3.562,-1.784,-1.988,-4.147,-1.809,,-1.466,-1.616,,-2.466,-5.187
6/24/2023 3:30,20231019,-0.327,-1.783,-1.545,-2.577,,-3.564,-1.78,-1.984,-4.138,-1.805,,-1.458,-1.611,,-2.458,-5.154
6/24/2023 4:00,20231019,-0.338,-1.778,-1.533,-2.554,,-3.552,-1.76,-1.975,-4.108,-1.797,,-1.454,-1.613,,-2.457,-5.156
6/24/2023 4:30,20231019,-0.339,-1.79,-1.512,-2.557,,-3.535,-1.732,-1.96,-4.087,-1.785,,-1.459,-1.61,,-2.465,-5.159
6/24/2023 5:00,20231019,-0.35,-1.815,-1.509,-2.548,,-3.535,-1.733,-1.964,-4.075,-1.782,,-1.452,-1.611,,-2.454,-5.152
6/24/2023 5:30,20231019,-0.349,-1.806,-1.51,-2.55,,-3.547,-1.733,-1.968,-4.078,-1.789,,-1.459,-1.607,,-2.462,-5.15
6/24/2023 6:00,20231019,-0.341,-1.798,-1.512,-2.546,,-3.542,-1.725,-1.968,-4.073,-1.783,,-1.462,-1.605,,-2.477,-5.166
6/24/2023 6:30,20231019,-0.327,-1.807,-1.505,-2.556,,-3.552,-1.723,-1.97,-4.061,-1.789,,-1.472,-1.599,,-2.48,-5.165
6/24/2023 7:00,20231019,-0.323,-1.817,-1.515,-2.557,,-3.555,-1.725,-1.98,-4.063,-1.795,,-1.473,-1.591,,-2.478,-5.161
6/24/2023 7:30,20231019,-0.339,-1.814,-1.516,-2.556,,-3.564,-1.726,-1.981,-4.059,-1.804,,-1.47,-1.599,,-2.479,-5.152
6/24/2023 8:00,20231019,-0.339,-1.823,-1.525,-2.557,,-3.569,-1.727,-1.99,-4.06,-1.805,,-1.462,-1.599,,-2.484,-5.157
6/24/2023 8:30,20231019,-0.342,-1.823,-1.516,-2.545,,-3.567,-1.721,-1.993,-4.054,-1.807,,-1.464,-1.598,,-2.486,-5.152
6/24/2023 9:00,20231019,-0.352,-1.815,-1.514,-2.561,,-3.565,-1.716,-1.987,-4.039,-1.801,,-1.471,-1.597,,-2.489,-5.147
6/24/2023 9:30,20231019,-0.361,-1.795,-1.526,-2.572,,-3.584,-1.725,-2,-4.053,-1.815,,-1.468,-1.597,,-2.49,-5.159
6/24/2023 10:00,20231019,-0.369,-1.796,-1.538,-2.574,,-3.602,-1.742,-2.021,-4.075,-1.838,,-1.477,-1.59,,-2.495,-5.157
6/24/2023 10:30,20231019,-0.371,-1.803,-1.55,-2.579,,-3.607,-1.744,-2.03,-4.082,-1.84,,-1.48,-1.587,,-2.501,-5.162
6/24/2023 11:00,20231019,-0.37,-1.797,-1.549,-2.58,,-3.619,-1.75,-2.041,-4.089,-1.851,,-1.482,-1.599,,-2.511,-5.171
6/24/2023 11:30,20231019,-0.39,-1.803,-1.556,-2.57,,-3.616,-1.748,-2.039,-4.096,-1.846,,-1.481,-1.609,,-2.513,-5.168
6/24/2023 12:00,20231019,-0.409,-1.813,-1.553,-2.577,,-3.616,-1.746,-2.041,-4.095,-1.844,,-1.489,-1.59,,-2.511,-5.161
6/24/2023 12:30,20231019,-0.419,-1.818,-1.553,-2.588,,-3.626,-1.747,-2.05,-4.105,-1.846,,-1.486,-1.588,,-2.516,-5.162
6/24/2023 13:00,20231019,-0.436,-1.822,-1.57,-2.577,,-3.636,-1.764,-2.06,-4.112,-1.861,,-1.488,-1.59,,-2.517,-5.162
6/24/2023 13:30,20231019,-0.434,-1.821,-1.567,-2.578,,-3.632,-1.759,-2.062,-4.111,-1.861,,-1.483,-1.588,,-2.516,-5.159
6/24/2023 14:00,20231019,-0.435,-1.815,-1.56,-2.578,,-3.629,-1.754,-2.053,-4.111,-1.856,,-1.487,-1.59,,-2.522,-5.16
6/24/2023 14:30,20231019,-0.447,-1.833,-1.567,-2.585,,-3.636,-1.763,-2.066,-4.122,-1.862,,-1.493,-1.595,,-2.519,-5.16
6/24/2023 15:00,20231019,-0.466,-1.85,-1.581,-2.58,,-3.643,-1.772,-2.079,-4.124,-1.873,,-1.5,-1.597,,-2.529,-5.16
6/24/2023 15:30,20231019,-0.466,-1.857,-1.569,-2.575,,-3.648,-1.76,-2.076,-4.121,-1.87,,-1.501,-1.613,,-2.533,-5.159
6/24/2023 16:00,20231019,-0.468,-1.86,-1.571,-2.577,,-3.649,-1.764,-2.072,-4.122,-1.875,,-1.507,-1.622,,-2.537,-5.158
6/24/2023 16:30,20231019,-0.476,-1.863,-1.573,-2.572,,-3.661,-1.767,-2.087,-4.126,-1.875,,-1.51,-1.619,,-2.54,-5.16
6/24/2023 17:00,20231019,-0.484,-1.861,-1.572,-2.554,,-3.66,-1.762,-2.082,-4.121,-1.87,,-1.518,-1.613,,-2.547,-5.161
6/24/2023 17:30,20231019,-0.487,-1.868,-1.56,-2.537,,-3.644,-1.741,-2.065,-4.093,-1.86,,-1.522,-1.617,,-2.55,-5.167
6/24/2023 18:00,20231019,-0.494,-1.878,-1.545,-2.547,,-3.629,-1.725,-2.048,-4.058,-1.838,,-1.526,-1.628,,-2.553,-5.162
6/24/2023 18:30,20231019,-0.501,-1.882,-1.554,-2.543,,-3.653,-1.74,-2.065,-4.066,-1.858,,-1.547,-1.629,,-2.561,-5.172
6/24/2023 19:00,20231019,-0.507,-1.873,-1.551,-2.544,,-3.649,-1.733,-2.065,-4.053,-1.853,,-1.559,-1.63,,-2.566,-5.171
6/24/2023 19:30,20231019,-0.498,-1.883,-1.557,-2.547,,-3.66,-1.732,-2.069,-4.046,-1.856,,-1.558,-1.634,,-2.574,-5.168
6/24/2023 20:00,20231019,-0.482,-1.894,-1.557,-2.534,,-3.666,-1.736,-2.068,-4.037,-1.86,,-1.553,-1.642,,-2.557,-5.15
6/24/2023 20:30,20231019,-0.506,-1.891,-1.549,-2.518,,-3.661,-1.721,-2.065,-4.02,-1.847,,-1.553,-1.644,,-2.566,-5.151
6/24/2023 21:00,20231019,-0.504,-1.892,-1.537,-2.532,,-3.646,-1.71,-2.046,-4.008,-1.839,,-1.554,-1.651,,-2.575,-5.167
6/24/2023 21:30,20231019,-0.511,-1.9,-1.543,-2.535,,-3.663,-1.719,-2.067,-4.008,-1.849,,-1.563,-1.646,,-2.573,-5.163
6/24/2023 22:00,20231019,-0.526,-1.895,-1.56,-2.544,,-3.676,-1.725,-2.065,-4.009,-1.862,,-1.555,-1.662,,-2.566,-5.162
6/24/2023 22:30,20231019,-0.516,-1.881,-1.558,-2.552,,-3.685,-1.734,-2.078,-4.009,-1.867,,-1.564,-1.661,,-2.575,-5.16
6/24/2023 23:00,20231019,-0.51,-1.863,-1.573,-2.562,,-3.7,-1.743,-2.087,-4.014,-1.876,,-1.565,-1.663,,-2.576,-5.162
6/24/2023 23:30,20231019,-0.53,-1.88,-1.58,-2.559,,-3.706,-1.751,-2.095,-4.019,-1.889,,-1.561,-1.676,,-2.58,-5.166
6/25/2023 0:00,20231019,-0.544,-1.875,-1.57,-2.547,,-3.706,-1.747,-2.091,-4.01,-1.885,,-1.565,-1.682,,-2.588,-5.169
6/25/2023 0:30,20231019,-0.552,-1.879,-1.572,-2.542,,-3.705,-1.738,-2.086,-4.002,-1.881,,-1.561,-1.678,,-2.588,-5.168
6/25/2023 1:00,20231019,-0.569,-1.882,-1.557,-2.554,,-3.702,-1.738,-2.082,-3.994,-1.877,,-1.557,-1.664,,-2.579,-5.149
6/25/2023 1:30,20231019,-0.584,-1.87,-1.572,-2.563,,-3.715,-1.744,-2.092,-4,-1.892,,-1.56,-1.665,,-2.582,-5.154
6/25/2023 2:00,20231019,-0.584,-1.857,-1.584,-2.563,,-3.733,-1.758,-2.111,-4.007,-1.904,,-1.562,-1.667,,-2.584,-5.152
6/25/2023 2:30,20231019,-0.586,-1.875,-1.588,-2.553,,-3.736,-1.756,-2.109,-4.002,-1.902,,-1.565,-1.669,,-2.59,-5.16
6/25/2023 3:00,20231019,-0.582,-1.88,-1.578,-2.541,,-3.726,-1.746,-2.099,-3.992,-1.896,,-1.568,-1.668,,-2.595,-5.162
6/25/2023 3:30,20231019,-0.602,-1.885,-1.562,-2.509,,-3.704,-1.73,-2.082,-3.97,-1.875,,-1.573,-1.673,,-2.595,-5.164
6/25/2023 4:00,20231019,-0.623,-1.894,-1.541,-2.519,,-3.689,-1.706,-2.058,-3.945,-1.854,,-1.569,-1.671,,-2.591,-5.159
6/25/2023 4:30,20231019,-0.628,-1.907,-1.54,-2.512,,-3.689,-1.712,-2.061,-3.947,-1.861,,-1.567,-1.675,,-2.593,-5.155
6/25/2023 5:00,20231019,-0.626,-1.903,-1.544,-2.515,,-3.686,-1.711,-2.059,-3.936,-1.854,,-1.565,-1.685,,-2.588,-5.145
6/25/2023 5:30,20231019,-0.613,-1.903,-1.547,-2.525,,-3.696,-1.716,-2.068,-3.936,-1.871,,-1.582,-1.684,,-2.597,-5.158
6/25/2023 6:00,20231019,-0.594,-1.903,-1.56,-2.533,,-3.716,-1.729,-2.085,-3.952,-1.879,,-1.594,-1.669,,-2.606,-5.164
6/25/2023 6:30,20231019,-0.604,-1.915,-1.565,-2.535,,-3.724,-1.738,-2.09,-3.953,-1.888,,-1.595,-1.674,,-2.607,-5.162
6/25/2023 7:00,20231019,-0.603,-1.921,-1.563,-2.528,,-3.723,-1.739,-2.095,-3.949,-1.889,,-1.595,-1.672,,-2.604,-5.157
6/25/2023 7:30,20231019,-0.616,-1.924,-1.56,-2.524,,-3.716,-1.731,-2.087,-3.937,-1.885,,-1.591,-1.68,,-2.608,-5.164
6/25/2023 8:00,20231019,-0.637,-1.914,-1.56,-2.542,,-3.719,-1.735,-2.086,-3.941,-1.88,,-1.591,-1.685,,-2.612,-5.157
6/25/2023 8:30,20231019,-0.642,-1.897,-1.57,-2.548,,-3.726,-1.745,-2.097,-3.952,-1.896,,-1.589,-1.681,,-2.611,-5.153
6/25/2023 9:00,20231019,-0.646,-1.876,-1.583,-2.545,,-3.739,-1.756,-2.108,-3.976,-1.907,,-1.6,-1.679,,-2.617,-5.16
6/25/2023 9:30,20231019,-0.646,-1.879,-1.583,-2.545,,-3.736,-1.757,-2.108,-3.977,-1.908,,-1.597,-1.679,,-2.618,-5.167
6/25/2023 10:00,20231019,-0.654,-1.877,-1.577,-2.557,,-3.733,-1.757,-2.109,-3.982,-1.909,,-1.602,-1.678,,-2.615,-5.164
6/25/2023 10:30,20231019,-0.668,-1.885,-1.592,-2.569,,-3.748,-1.772,-2.119,-4.002,-1.92,,-1.596,-1.688,,-2.617,-5.155
6/25/2023 11:00,20231019,-0.689,-1.897,-1.601,-2.566,,-3.766,-1.79,-2.134,-4.026,-1.936,,-1.603,-1.687,,-2.619,-5.15
6/25/2023 11:30,20231019,-0.689,-1.907,-1.601,-2.556,,-3.756,-1.784,-2.132,-4.025,-1.93,,-1.602,-1.685,,-2.625,-5.16
6/25/2023 12:00,20231019,-0.698,-1.907,-1.581,-2.559,,-3.739,-1.774,-2.122,-4.019,-1.911,,-1.613,-1.686,,-2.627,-5.157
6/25/2023 12:30,20231019,-0.711,-1.903,-1.591,-2.566,,-3.743,-1.774,-2.126,-4.028,-1.911,,-1.618,-1.69,,-2.631,-5.157
6/25/2023 13:00,20231019,-0.731,-1.903,-1.598,-2.563,,-3.753,-1.782,-2.134,-4.041,-1.92,,-1.618,-1.69,,-2.623,-5.157
6/25/2023 13:30,20231019,-0.732,-1.914,-1.598,-2.573,,-3.749,-1.786,-2.134,-4.046,-1.917,,-1.614,-1.686,,-2.624,-5.154
6/25/2023 14:00,20231019,-0.719,-1.925,-1.612,-2.572,,-3.759,-1.799,-2.143,-4.065,-1.926,,-1.62,-1.7,,-2.628,-5.158
6/25/2023 14:30,20231019,-0.726,-1.922,-1.61,-2.574,,-3.764,-1.806,-2.154,-4.077,-1.938,,-1.619,-1.7,,-2.631,-5.153
6/25/2023 15:00,20231019,-0.745,-1.918,-1.612,-2.576,,-3.766,-1.809,-2.153,-4.081,-1.938,,-1.627,-1.7,,-2.638,-5.162
6/25/2023 15:30,20231019,-0.749,-1.934,-1.617,-2.574,,-3.768,-1.808,-2.152,-4.085,-1.938,,-1.628,-1.702,,-2.641,-5.157
6/25/2023 16:00,20231019,-0.76,-1.949,-1.616,-2.568,,-3.759,-1.808,-2.16,-4.09,-1.938,,-1.624,-1.701,,-2.641,-5.155
6/25/2023 16:30,20231019,-0.774,-1.948,-1.609,-2.564,,-3.753,-1.802,-2.15,-4.089,-1.933,,-1.622,-1.701,,-2.639,-5.152
6/25/2023 17:00,20231019,-0.78,-1.933,-1.595,-2.551,,-3.743,-1.796,-2.148,-4.079,-1.923,,-1.625,-1.716,,-2.641,-5.153
6/25/2023 17:30,20231019,-0.787,-1.933,-1.603,-2.554,,-3.739,-1.793,-2.145,-4.075,-1.919,,-1.631,-1.716,,-2.64,-5.146
6/25/2023 18:00,20231019,-0.789,-1.947,-1.606,-2.556,,-3.743,-1.797,-2.145,-4.072,-1.92,,-1.632,-1.72,,-2.637,-5.146
6/25/2023 18:30,20231019,-0.783,-1.947,-1.608,-2.551,,-3.748,-1.803,-2.155,-4.065,-1.926,,-1.633,-1.717,,-2.639,-5.144
6/25/2023 19:00,20231019,-0.787,-1.953,-1.603,-2.556,,-3.743,-1.797,-2.149,-4.058,-1.924,,-1.639,-1.728,,-2.652,-5.149
6/25/2023 19:30,20231019,-0.784,-1.96,-1.604,-2.544,,-3.744,-1.802,-2.15,-4.046,-1.925,,-1.65,-1.73,,-2.662,-5.161
6/25/2023 20:00,20231019,-0.788,-1.964,-1.592,-2.544,,-3.736,-1.792,-2.144,-4.031,-1.918,,-1.651,-1.739,,-2.655,-5.149
6/25/2023 20:30,20231019,-0.797,-1.96,-1.595,-2.543,,-3.739,-1.799,-2.147,-4.024,-1.925,,-1.658,-1.742,,-2.658,-5.156
6/25/2023 21:00,20231019,-0.806,-1.964,-1.602,-2.536,,-3.743,-1.793,-2.145,-4.023,-1.927,,-1.656,-1.741,,-2.657,-5.152
6/25/2023 21:30,20231019,-0.808,-1.959,-1.599,-2.546,,-3.739,-1.796,-2.14,-4.008,-1.921,,-1.663,-1.737,,-2.66,-5.155
6/25/2023 22:00,20231019,-0.802,-1.949,-1.602,-2.555,,-3.746,-1.798,-2.151,-4.01,-1.932,,-1.665,-1.746,,-2.666,-5.155
6/25/2023 22:30,20231019,-0.808,-1.95,-1.607,-2.563,,-3.754,-1.803,-2.16,-4.011,-1.937,,-1.666,-1.746,,-2.659,-5.146
6/25/2023 23:00,20231019,-0.819,-1.951,-1.622,-2.569,,-3.769,-1.82,-2.177,-4.02,-1.955,,-1.671,-1.746,,-2.664,-5.155
6/25/2023 23:30,20231019,-0.822,-1.957,-1.627,-2.571,,-3.771,-1.819,-2.176,-4.016,-1.96,,-1.662,-1.744,,-2.66,-5.15
6/26/2023 0:00,20231019,-0.832,-1.95,-1.633,-2.578,,-3.773,-1.823,-2.18,-4.016,-1.956,,-1.663,-1.76,,-2.66,-5.148
6/26/2023 0:30,20231019,-0.845,-1.951,-1.638,-2.575,,-3.776,-1.833,-2.186,-4.015,-1.967,,-1.666,-1.765,,-2.658,-5.149
6/26/2023 1:00,20231019,-0.865,-1.94,-1.637,-2.568,,-3.773,-1.83,-2.184,-4.009,-1.966,,-1.665,-1.756,,-2.663,-5.153
6/26/2023 1:30,20231019,-0.871,-1.947,-1.637,-2.565,,-3.77,-1.824,-2.178,-3.999,-1.965,,-1.668,-1.76,,-2.673,-5.157
6/26/2023 2:00,20231019,-0.881,-1.949,-1.625,-2.558,,-3.763,-1.822,-2.168,-3.994,-1.959,,-1.675,-1.759,,-2.671,-5.153
6/26/2023 2:30,20231019,-0.89,-1.939,-1.622,-2.542,,-3.756,-1.82,-2.17,-3.983,-1.953,,-1.669,-1.762,,-2.669,-5.147
6/26/2023 3:00,20231019,-0.895,-1.954,-1.605,-2.543,,-3.74,-1.802,-2.152,-3.965,-1.943,,-1.668,-1.758,,-2.659,-5.144
6/26/2023 3:30,20231019,-0.892,-1.963,-1.607,-2.545,,-3.741,-1.807,-2.153,-3.961,-1.944,,-1.677,-1.756,,-2.68,-5.159
6/26/2023 4:00,20231019,-0.894,-1.973,-1.615,-2.545,,-3.756,-1.816,-2.166,-3.97,-1.953,,-1.687,-1.764,,-2.677,-5.154
6/26/2023 4:30,20231019,-0.891,-1.977,-1.605,-2.527,,-3.743,-1.805,-2.158,-3.958,-1.941,,-1.679,-1.76,,-2.673,-5.154
6/26/2023 5:00,20231019,-0.881,-1.982,-1.595,-2.536,,-3.733,-1.798,-2.147,-3.946,-1.929,,-1.685,-1.762,,-2.674,-5.151
6/26/2023 5:30,20231019,-0.886,-1.989,-1.603,-2.537,,-3.717,-1.801,-2.155,-3.958,-1.945,,-1.688,-1.766,,-2.682,-5.155
6/26/2023 6:00,20231019,-0.901,-1.992,-1.608,-2.532,,-3.719,-1.801,-2.163,-3.952,-1.944,,-1.704,-1.767,,-2.686,-5.16
6/26/2023 6:30,20231019,-0.894,-1.982,-1.61,-2.53,,-3.721,-1.807,-2.156,-3.95,-1.945,,-1.701,-1.771,,-2.687,-5.158
6/26/2023 7:00,20231019,-0.887,-1.979,-1.601,-2.54,,-3.716,-1.805,-2.158,-3.947,-1.943,,-1.694,-1.765,,-2.681,-5.157
6/26/2023 7:30,20231019,-0.898,-1.979,-1.611,-2.551,,-3.723,-1.811,-2.165,-3.954,-1.945,,-1.701,-1.769,,-2.684,-5.153
6/26/2023 8:00,20231019,-0.907,-1.959,-1.615,-2.547,,-3.729,-1.818,-2.171,-3.956,-1.956,,-1.699,-1.759,,-2.687,-5.159
6/26/2023 8:30,20231019,-0.908,-1.965,-1.611,-2.557,,-3.726,-1.818,-2.171,-3.956,-1.956,,-1.703,-1.775,,-2.691,-5.152
6/26/2023 9:00,20231019,-0.906,-1.974,-1.622,-2.559,,-3.736,-1.826,-2.175,-3.969,-1.963,,-1.699,-1.773,,-2.687,-5.156
6/26/2023 9:30,20231019,-0.92,-1.966,-1.634,-2.582,,-3.744,-1.836,-2.186,-3.994,-1.971,,-1.697,-1.77,,-2.685,-5.154
6/26/2023 10:00,20231019,-0.931,-1.954,-1.656,-2.56,,-3.759,-1.858,-2.208,-4.018,-1.995,,-1.704,-1.77,,-2.691,-5.16
6/26/2023 10:30,20231019,-0.934,-1.966,-1.634,-2.559,,-3.741,-1.84,-2.182,-4.008,-1.981,,-1.699,-1.778,,-2.685,-5.148
6/26/2023 11:00,20231019,-0.942,-1.969,-1.633,-2.564,,-3.736,-1.837,-2.183,-4.011,-1.971,,-1.698,-1.779,,-2.686,-5.154
6/26/2023 11:30,20231019,-0.959,-1.962,-1.635,-2.552,,-3.745,-1.849,-2.195,-4.029,-1.98,,-1.698,-1.784,,-2.674,-5.142
6/26/2023 12:00,20231019,-0.98,-1.964,-1.626,-2.575,,-3.733,-1.84,-2.183,-4.033,-1.967,,-1.69,-1.779,,-2.689,-5.155
6/26/2023 12:30,20231019,-0.972,-1.97,-1.642,-2.597,,-3.745,-1.858,-2.196,-4.057,-1.982,,-1.713,-1.778,,-2.699,-5.155
6/26/2023 13:00,20231019,-0.965,-1.986,-1.664,-2.585,,-3.766,-1.88,-2.226,-4.093,-2.009,,-1.719,-1.785,,-2.696,-5.155
6/26/2023 13:30,20231019,-0.983,-1.977,-1.666,-2.577,,-3.751,-1.877,-2.219,-4.091,-2.003,,-1.713,-1.788,,-2.697,-5.149
6/26/2023 14:00,20231019,-0.974,-1.986,-1.654,-2.586,,-3.743,-1.87,-2.22,-4.093,-1.992,,-1.715,-1.785,,-2.702,-5.154
6/26/2023 14:30,20231019,-0.995,-1.997,-1.663,-2.588,,-3.748,-1.881,-2.227,-4.107,-2.001,,-1.72,-1.783,,-2.701,-5.153
